frame,timestamp,left_hand_velocity,right_hand_velocity,avg_hand_velocity,gesture_frequency_cumulative,face_touches_cumulative,smoothness_cumulative,current_smoothness_left,current_smoothness_right,hands_detected,face_detected,is_black_frame,gesture_change,face_touch
0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,True,False,False
10,0.33366666666666667,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
20,0.6673333333333333,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
30,1.0010000000000001,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
40,1.3346666666666667,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
50,1.6683333333333334,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
60,2.0020000000000002,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,True,False,False
70,2.3356666666666666,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,True,False,False
80,2.6693333333333333,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,True,False,False
90,3.003,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,True,False,False
100,3.336666666666667,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,True,False,False
110,3.6703333333333332,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,True,False,False
120,4.0040000000000004,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,True,False,False
130,4.337666666666666,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
140,4.671333333333333,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
150,5.005,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
160,5.338666666666667,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
170,5.6723333333333334,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
180,6.006,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
190,6.339666666666667,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
200,6.673333333333334,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
210,7.007000000000001,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
220,7.3406666666666665,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
230,7.674333333333333,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
240,8.008000000000001,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
250,8.341666666666667,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
260,8.675333333333333,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
270,9.009,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
280,9.342666666666666,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
290,9.676333333333334,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
300,10.01,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
310,10.343666666666667,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
320,10.677333333333333,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
330,11.011000000000001,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
340,11.344666666666667,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
350,11.678333333333333,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
360,12.012,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
370,12.345666666666666,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
380,12.679333333333334,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
390,13.013,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
400,13.346666666666668,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
410,13.680333333333333,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
420,14.014000000000001,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
430,14.347666666666667,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
440,14.681333333333333,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
450,15.015,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
460,15.348666666666666,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
470,15.682333333333334,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
480,16.016000000000002,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
490,16.349666666666668,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
500,16.683333333333334,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
510,17.017,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
520,17.350666666666665,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
530,17.684333333333335,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
540,18.018,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
550,18.351666666666667,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
560,18.685333333333332,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
570,19.019000000000002,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
580,19.352666666666668,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
590,19.686333333333334,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
600,20.02,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
610,20.353666666666665,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
620,20.687333333333335,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,True,False,False,False
630,21.021,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
640,21.354666666666667,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
650,21.688333333333333,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
660,22.022000000000002,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
670,22.355666666666668,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
680,22.689333333333334,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
690,23.023,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
700,23.356666666666666,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
710,23.690333333333335,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
720,24.024,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
730,24.357666666666667,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
740,24.691333333333333,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
750,25.025000000000002,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
760,25.358666666666668,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
770,25.692333333333334,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
780,26.026,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
790,26.359666666666666,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
800,26.693333333333335,0.0,0.0,0.0,0,0,0.0,1.0,1.0,False,False,False,False,False
810,27.027,0.0,0.0,0.0,0,0,1.0,1.0,1.0,True,False,False,False,False
820,27.360666666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
830,27.694333333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
840,28.028000000000002,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
850,28.361666666666668,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
860,28.695333333333334,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
870,29.029,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
880,29.362666666666666,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
890,29.696333333333335,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
900,30.03,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
910,30.363666666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
920,30.697333333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
930,31.031,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
940,31.36466666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
950,31.698333333333334,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
960,32.032000000000004,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
970,32.36566666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
980,32.699333333333335,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
990,33.033,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1000,33.36666666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1010,33.70033333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,False,False,False
1020,34.034,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,False,False,False
1030,34.367666666666665,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,False,False,False
1040,34.70133333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,False,False,False
1050,35.035000000000004,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,False,False,False
1060,35.36866666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,False,False,False
1070,35.702333333333335,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,False,False,False
1080,36.036,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,False,False,False
1090,36.36966666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,False,False,False
1100,36.70333333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,False,False,False
1110,37.037,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1120,37.370666666666665,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1130,37.70433333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1140,38.038000000000004,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1150,38.37166666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1160,38.705333333333336,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1170,39.039,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1180,39.37266666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1190,39.70633333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1200,40.04,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1210,40.373666666666665,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1220,40.70733333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1230,41.041000000000004,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1240,41.37466666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1250,41.708333333333336,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1260,42.042,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1270,42.37566666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1280,42.70933333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1290,43.043,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1300,43.376666666666665,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1310,43.71033333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1320,44.044000000000004,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1330,44.37766666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1340,44.711333333333336,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1350,45.045,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1360,45.37866666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1370,45.71233333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1380,46.046,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1390,46.379666666666665,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1400,46.71333333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1410,47.047000000000004,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1420,47.38066666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1430,47.714333333333336,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1440,48.048,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1450,48.38166666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1460,48.715333333333334,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1470,49.049,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1480,49.382666666666665,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1490,49.71633333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
1500,50.050000000000004,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
1510,50.38366666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
1520,50.717333333333336,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
1530,51.051,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
1540,51.38466666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
1550,51.718333333333334,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
1560,52.052,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
1570,52.385666666666665,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
1580,52.71933333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1590,53.053000000000004,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1600,53.38666666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1610,53.720333333333336,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1620,54.054,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1630,54.38766666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1640,54.721333333333334,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1650,55.055,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1660,55.388666666666666,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1670,55.72233333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1680,56.056000000000004,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1690,56.38966666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1700,56.723333333333336,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1710,57.057,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1720,57.39066666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1730,57.724333333333334,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1740,58.058,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1750,58.391666666666666,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1760,58.72533333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1770,59.059000000000005,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1780,59.39266666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1790,59.726333333333336,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
1800,60.06,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
1810,60.39366666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
1820,60.727333333333334,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
1830,61.061,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
1840,61.394666666666666,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
1850,61.72833333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
1860,62.062,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
1870,62.39566666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
1880,62.72933333333334,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
1890,63.063,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
1900,63.39666666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
1910,63.730333333333334,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
1920,64.06400000000001,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
1930,64.39766666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
1940,64.73133333333334,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
1950,65.065,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
1960,65.39866666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
1970,65.73233333333333,5084.975166413245,0.0,5084.975166413245,0,0,1.0,1.0,1.0,True,True,False,False,False
1980,66.066,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
1990,66.39966666666666,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2000,66.73333333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2010,67.06700000000001,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2020,67.40066666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2030,67.73433333333334,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2040,68.068,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2050,68.40166666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2060,68.73533333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2070,69.069,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2080,69.40266666666666,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2090,69.73633333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2100,70.07000000000001,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2110,70.40366666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2120,70.73733333333334,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2130,71.071,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2140,71.40466666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2150,71.73833333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2160,72.072,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2170,72.40566666666666,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2180,72.73933333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2190,73.07300000000001,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2200,73.40666666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2210,73.74033333333334,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2220,74.074,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2230,74.40766666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2240,74.74133333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2250,75.075,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2260,75.40866666666666,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2270,75.74233333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2280,76.07600000000001,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2290,76.40966666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2300,76.74333333333334,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2310,77.077,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2320,77.41066666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2330,77.74433333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2340,78.078,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2350,78.41166666666666,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2360,78.74533333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2370,79.07900000000001,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2380,79.41266666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2390,79.74633333333334,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2400,80.08,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2410,80.41366666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2420,80.74733333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,True,False,False,False
2430,81.081,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2440,81.41466666666666,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2450,81.74833333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2460,82.08200000000001,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,True,False,False
2470,82.41566666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,False,False,False
2480,82.74933333333334,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,False,False,False
2490,83.083,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,False,False,False
2500,83.41666666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,False,False,False
2510,83.75033333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,False,False,False
2520,84.084,0.0,0.0,0.0,0,0,1.0,1.0,1.0,False,False,False,False,False
